Cycle; TotalWork; QueueSize; WIP; TotalTeams; BusyTeams;
3248;10000;6900;2;10;2;
3249;10000;6899;2;10;2;
3250;10000;6898;1;10;1;
3251;10000;6897;2;10;2;
3252;10000;6896;2;10;2;
3253;10000;6895;2;10;2;
3254;10000;6894;2;10;2;
3255;10000;6893;2;10;2;
3256;10000;6892;1;10;1;
3257;10000;6891;2;10;2;
3258;10000;6890;2;10;2;
3259;10000;6890;1;10;1;
3260;10000;6889;1;10;1;
3261;10000;6888;1;10;1;
3262;10000;6887;1;10;1;
3263;10000;6886;1;10;1;
3264;10000;6885;2;10;2;
3265;10000;6884;1;10;1;
3266;10000;6883;2;10;2;
3267;10000;6882;1;10;1;
3268;10000;6881;1;10;1;
3269;10000;6880;2;10;2;
3270;10000;6879;2;10;2;
3271;10000;6878;2;10;2;
3272;10000;6877;2;10;2;
3273;10000;6876;2;10;2;
3274;10000;6875;2;10;2;
3275;10000;6875;1;10;1;
3276;10000;6874;1;10;1;
3277;10000;6873;1;10;1;
3278;10000;6872;2;10;2;
3279;10000;6871;1;10;1;
3280;10000;6870;1;10;1;
3281;10000;6869;2;10;2;
3282;10000;6868;1;10;1;
3283;10000;6868;1;10;1;
3284;10000;6867;1;10;1;
3285;10000;6866;1;10;1;
3286;10000;6865;1;10;1;
3287;10000;6864;2;10;2;
3288;10000;6863;2;10;2;
3289;10000;6862;1;10;1;
3290;10000;6861;2;10;2;
3291;10000;6860;1;10;1;
3292;10000;6859;1;10;1;
3293;10000;6858;1;10;1;
3294;10000;6857;2;10;2;
3295;10000;6856;2;10;2;
3296;10000;6855;2;10;2;
3297;10000;6854;2;10;2;
3298;10000;6853;1;10;1;
3299;10000;6852;1;10;1;
3300;10000;6851;2;10;2;
3301;10000;6850;1;10;1;
3302;10000;6849;2;10;2;
3303;10000;6848;1;10;1;
3304;10000;6847;1;10;1;
3305;10000;6846;2;10;2;
3306;10000;6845;1;10;1;
3307;10000;6844;1;10;1;
3308;10000;6843;1;10;1;
3309;10000;6842;1;10;1;
3310;10000;6841;2;10;2;
3311;10000;6840;2;10;2;
3312;10000;6839;2;10;2;
3313;10000;6838;1;10;1;
3314;10000;6837;1;10;1;
3315;10000;6836;1;10;1;
3316;10000;6835;2;10;2;
3317;10000;6834;2;10;2;
3318;10000;6833;1;10;1;
3319;10000;6833;1;10;1;
3320;10000;6832;1;10;1;
3321;10000;6831;2;10;2;
3322;10000;6830;2;10;2;
3323;10000;6829;1;10;1;
3324;10000;6828;2;10;2;
3325;10000;6827;1;10;1;
3326;10000;6826;2;10;2;
3327;10000;6825;1;10;1;
3328;10000;6824;1;10;1;
3329;10000;6823;2;10;2;
3330;10000;6822;1;10;1;
3331;10000;6821;1;10;1;
3332;10000;6820;2;10;2;
3333;10000;6819;2;10;2;
3334;10000;6818;2;10;2;
3335;10000;6817;1;10;1;
3336;10000;6816;2;10;2;
3337;10000;6815;1;10;1;
3338;10000;6814;2;10;2;
3339;10000;6813;2;10;2;
3340;10000;6812;2;10;2;
3341;10000;6811;1;10;1;
3342;10000;6810;2;10;2;
3343;10000;6809;2;10;2;
3344;10000;6808;2;10;2;
3345;10000;6807;2;10;2;
3346;10000;6806;2;10;2;
3347;10000;6805;2;10;2;
3348;10000;6804;1;10;1;
3349;10000;6803;1;10;1;
3350;10000;6802;1;10;1;
3351;10000;6801;1;10;1;
3352;10000;6800;1;10;1;
3353;10000;6799;2;10;2;
3354;10000;6798;1;10;1;
3355;10000;6797;2;10;2;
3356;10000;6796;2;10;2;
3357;10000;6795;2;10;2;
3358;10000;6794;1;10;1;
3359;10000;6793;1;10;1;
3360;10000;6792;1;10;1;
3361;10000;6792;1;10;1;
3362;10000;6791;1;10;1;
3363;10000;6790;2;10;2;
3364;10000;6789;2;10;2;
3365;10000;6788;2;10;2;
3366;10000;6787;2;10;2;
3367;10000;6786;1;10;1;
3368;10000;6785;1;10;1;
3369;10000;6784;2;10;2;
3370;10000;6783;2;10;2;
3371;10000;6782;1;10;1;
3372;10000;6781;2;10;2;
3373;10000;6780;2;10;2;
3374;10000;6779;1;10;1;
3375;10000;6778;2;10;2;
3376;10000;6777;1;10;1;
3377;10000;6776;1;10;1;
3378;10000;6775;2;10;2;
3379;10000;6774;1;10;1;
3380;10000;6773;2;10;2;
3381;10000;6772;1;10;1;
3382;10000;6771;1;10;1;
3383;10000;6770;1;10;1;
3384;10000;6769;2;10;2;
3385;10000;6768;1;10;1;
3386;10000;6768;1;10;1;
3387;10000;6767;1;10;1;
3388;10000;6766;1;10;1;
3389;10000;6765;1;10;1;
3390;10000;6764;2;10;2;
3391;10000;6763;1;10;1;
3392;10000;6762;2;10;2;
3393;10000;6761;1;10;1;
3394;10000;6760;2;10;2;
3395;10000;6759;1;10;1;
3396;10000;6758;1;10;1;
3397;10000;6757;1;10;1;
3398;10000;6756;2;10;2;
3399;10000;6755;2;10;2;
3400;10000;6754;2;10;2;
3401;10000;6753;2;10;2;
3402;10000;6752;1;10;1;
3403;10000;6751;2;10;2;
3404;10000;6750;1;10;1;
3405;10000;6749;2;10;2;
3406;10000;6748;2;10;2;
3407;10000;6747;1;10;1;
3408;10000;6746;1;10;1;
3409;10000;6745;1;10;1;
3410;10000;6744;1;10;1;
3411;10000;6743;2;10;2;
3412;10000;6742;1;10;1;
3413;10000;6741;1;10;1;
3414;10000;6740;1;10;1;
3415;10000;6739;1;10;1;
3416;10000;6738;1;10;1;
3417;10000;6737;1;10;1;
3418;10000;6736;1;10;1;
3419;10000;6735;2;10;2;
3420;10000;6734;2;10;2;
3421;10000;6733;2;10;2;
3422;10000;6732;1;10;1;
3423;10000;6731;2;10;2;
3424;10000;6730;1;10;1;
3425;10000;6729;1;10;1;
3426;10000;6728;2;10;2;
3427;10000;6728;1;10;1;
3428;10000;6727;1;10;1;
3429;10000;6726;2;10;2;
3430;10000;6725;2;10;2;
3431;10000;6724;2;10;2;
3432;10000;6723;2;10;2;
3433;10000;6723;1;10;1;
3434;10000;6722;1;10;1;
3435;10000;6721;1;10;1;
3436;10000;6720;1;10;1;
3437;10000;6719;1;10;1;
3438;10000;6718;1;10;1;
3439;10000;6717;2;10;2;
3440;10000;6716;2;10;2;
3441;10000;6715;2;10;2;
3442;10000;6714;1;10;1;
3443;10000;6713;2;10;2;
3444;10000;6712;2;10;2;
3445;10000;6712;1;10;1;
3446;10000;6711;1;10;1;
3447;10000;6710;2;10;2;
3448;10000;6709;1;10;1;
3449;10000;6708;1;10;1;
3450;10000;6707;2;10;2;
3451;10000;6706;2;10;2;
3452;10000;6705;2;10;2;
3453;10000;6704;2;10;2;
3454;10000;6703;1;10;1;
3455;10000;6702;1;10;1;
3456;10000;6701;2;10;2;
3457;10000;6700;2;10;2;
3458;10000;6700;1;10;1;
3459;10000;6699;1;10;1;
3460;10000;6698;2;10;2;
3461;10000;6697;1;10;1;
3462;10000;6696;2;10;2;
3463;10000;6695;2;10;2;
3464;10000;6694;2;10;2;
3465;10000;6693;1;10;1;
3466;10000;6693;1;10;1;
3467;10000;6692;1;10;1;
3468;10000;6691;2;10;2;
3469;10000;6690;1;10;1;
3470;10000;6689;2;10;2;
3471;10000;6688;2;10;2;
3472;10000;6687;1;10;1;
3473;10000;6686;2;10;2;
3474;10000;6685;1;10;1;
3475;10000;6684;1;10;1;
3476;10000;6683;2;10;2;
3477;10000;6682;1;10;1;
3478;10000;6681;1;10;1;
3479;10000;6680;2;10;2;
3480;10000;6679;1;10;1;
3481;10000;6678;1;10;1;
3482;10000;6677;1;10;1;
3483;10000;6676;1;10;1;
3484;10000;6676;1;10;1;
3485;10000;6675;1;10;1;
3486;10000;6674;1;10;1;
3487;10000;6673;1;10;1;
3488;10000;6672;1;10;1;
3489;10000;6671;2;10;2;
3490;10000;6670;1;10;1;
3491;10000;6669;2;10;2;
3492;10000;6668;2;10;2;
3493;10000;6667;2;10;2;
3494;10000;6666;2;10;2;
3495;10000;6665;1;10;1;
3496;10000;6664;1;10;1;
3497;10000;6663;2;10;2;
3498;10000;6662;1;10;1;
3499;10000;6661;1;10;1;
3500;10000;6660;1;10;1;
3501;10000;6660;1;10;1;
3502;10000;6659;1;10;1;
3503;10000;6658;1;10;1;
3504;10000;6657;1;10;1;
3505;10000;6656;1;10;1;
3506;10000;6655;2;10;2;
3507;10000;6654;2;10;2;
3508;10000;6653;1;10;1;
3509;10000;6653;1;10;1;
3510;10000;6652;1;10;1;
3511;10000;6651;1;10;1;
3512;10000;6650;1;10;1;
3513;10000;6649;2;10;2;
3514;10000;6648;2;10;2;
3515;10000;6647;1;10;1;
3516;10000;6646;2;10;2;
3517;10000;6645;2;10;2;
3518;10000;6644;1;10;1;
3519;10000;6643;1;10;1;
3520;10000;6642;2;10;2;
3521;10000;6641;1;10;1;
3522;10000;6640;1;10;1;
3523;10000;6639;2;10;2;
3524;10000;6638;2;10;2;
3525;10000;6637;2;10;2;
3526;10000;6636;2;10;2;
3527;10000;6635;1;10;1;
3528;10000;6634;2;10;2;
3529;10000;6633;1;10;1;
3530;10000;6632;2;10;2;
3531;10000;6631;1;10;1;
3532;10000;6630;1;10;1;
3533;10000;6629;1;10;1;
3534;10000;6628;2;10;2;
3535;10000;6627;2;10;2;
3536;10000;6626;2;10;2;
3537;10000;6625;1;10;1;
3538;10000;6624;2;10;2;
3539;10000;6623;1;10;1;
3540;10000;6622;1;10;1;
3541;10000;6621;1;10;1;
3542;10000;6620;1;10;1;
3543;10000;6620;1;10;1;
3544;10000;6619;1;10;1;
3545;10000;6618;2;10;2;
3546;10000;6617;2;10;2;
3547;10000;6616;1;10;1;
3548;10000;6615;2;10;2;
3549;10000;6614;1;10;1;
3550;10000;6613;1;10;1;
3551;10000;6612;1;10;1;
3552;10000;6611;2;10;2;
3553;10000;6611;1;10;1;
3554;10000;6610;1;10;1;
3555;10000;6609;2;10;2;
3556;10000;6608;2;10;2;
3557;10000;6607;1;10;1;
3558;10000;6606;2;10;2;
3559;10000;6605;1;10;1;
3560;10000;6604;2;10;2;
3561;10000;6603;1;10;1;
3562;10000;6603;1;10;1;
3563;10000;6602;1;10;1;
3564;10000;6601;2;10;2;
3565;10000;6600;2;10;2;
3566;10000;6599;1;10;1;
3567;10000;6598;2;10;2;
3568;10000;6597;2;10;2;
3569;10000;6596;2;10;2;
3570;10000;6595;1;10;1;
3571;10000;6594;1;10;1;
3572;10000;6594;1;10;1;
3573;10000;6593;1;10;1;
3574;10000;6592;1;10;1;
3575;10000;6591;1;10;1;
3576;10000;6590;2;10;2;
3577;10000;6589;1;10;1;
3578;10000;6588;2;10;2;
3579;10000;6587;1;10;1;
3580;10000;6586;1;10;1;
3581;10000;6585;1;10;1;
3582;10000;6584;2;10;2;
3583;10000;6583;1;10;1;
3584;10000;6582;2;10;2;
3585;10000;6581;1;10;1;
3586;10000;6580;2;10;2;
3587;10000;6579;2;10;2;
3588;10000;6578;2;10;2;
3589;10000;6577;1;10;1;
3590;10000;6576;1;10;1;
3591;10000;6575;2;10;2;
3592;10000;6574;1;10;1;
3593;10000;6573;1;10;1;
3594;10000;6573;1;10;1;
3595;10000;6572;1;10;1;
3596;10000;6571;1;10;1;
3597;10000;6570;2;10;2;
3598;10000;6569;2;10;2;
3599;10000;6568;1;10;1;
3600;10000;6567;2;10;2;
3601;10000;6566;2;10;2;
3602;10000;6565;1;10;1;
3603;10000;6564;1;10;1;
3604;10000;6563;2;10;2;
3605;10000;6562;2;10;2;
3606;10000;6561;1;10;1;
3607;10000;6560;1;10;1;
3608;10000;6559;2;10;2;
3609;10000;6558;2;10;2;
3610;10000;6558;1;10;1;
3611;10000;6557;1;10;1;
3612;10000;6556;2;10;2;
3613;10000;6555;1;10;1;
3614;10000;6554;1;10;1;
3615;10000;6553;2;10;2;
3616;10000;6552;2;10;2;
3617;10000;6551;2;10;2;
3618;10000;6550;1;10;1;
3619;10000;6549;1;10;1;
3620;10000;6548;1;10;1;
3621;10000;6547;1;10;1;
3622;10000;6546;2;10;2;
3623;10000;6545;1;10;1;
3624;10000;6544;1;10;1;
3625;10000;6543;1;10;1;
3626;10000;6542;2;10;2;
3627;10000;6541;2;10;2;
3628;10000;6540;2;10;2;
3629;10000;6539;2;10;2;
3630;10000;6538;2;10;2;
3631;10000;6537;1;10;1;
3632;10000;6536;2;10;2;
3633;10000;6535;1;10;1;
3634;10000;6534;1;10;1;
3635;10000;6533;1;10;1;
3636;10000;6532;1;10;1;
3637;10000;6531;1;10;1;
3638;10000;6530;2;10;2;
3639;10000;6529;2;10;2;
3640;10000;6528;2;10;2;
3641;10000;6527;2;10;2;
3642;10000;6526;1;10;1;
3643;10000;6525;2;10;2;
3644;10000;6524;1;10;1;
3645;10000;6523;1;10;1;
3646;10000;6522;2;10;2;
3647;10000;6521;2;10;2;
3648;10000;6520;1;10;1;
3649;10000;6519;1;10;1;
3650;10000;6518;2;10;2;
3651;10000;6517;2;10;2;
3652;10000;6516;1;10;1;
3653;10000;6515;2;10;2;
3654;10000;6514;1;10;1;
3655;10000;6513;2;10;2;
3656;10000;6512;2;10;2;
3657;10000;6511;1;10;1;
3658;10000;6510;2;10;2;
3659;10000;6509;2;10;2;
3660;10000;6508;1;10;1;
3661;10000;6507;2;10;2;
3662;10000;6506;1;10;1;
3663;10000;6505;2;10;2;
3664;10000;6504;1;10;1;
3665;10000;6503;1;10;1;
3666;10000;6502;2;10;2;
3667;10000;6501;1;10;1;
3668;10000;6500;1;10;1;
3669;10000;6499;1;10;1;
3670;10000;6498;2;10;2;
3671;10000;6497;1;10;1;
3672;10000;6496;1;10;1;
3673;10000;6496;1;10;1;
3674;10000;6495;1;10;1;
3675;10000;6494;1;10;1;
3676;10000;6493;1;10;1;
3677;10000;6492;2;10;2;
3678;10000;6491;1;10;1;
3679;10000;6490;1;10;1;
3680;10000;6489;2;10;2;
3681;10000;6488;1;10;1;
3682;10000;6487;1;10;1;
3683;10000;6487;1;10;1;
3684;10000;6486;1;10;1;
3685;10000;6485;2;10;2;
3686;10000;6484;1;10;1;
3687;10000;6483;2;10;2;
3688;10000;6482;1;10;1;
3689;10000;6481;2;10;2;
3690;10000;6480;2;10;2;
3691;10000;6479;2;10;2;
3692;10000;6478;2;10;2;
3693;10000;6477;1;10;1;
3694;10000;6476;1;10;1;
3695;10000;6475;1;10;1;
3696;10000;6474;1;10;1;
3697;10000;6473;1;10;1;
3698;10000;6472;1;10;1;
3699;10000;6472;1;10;1;
3700;10000;6471;1;10;1;
3701;10000;6470;2;10;2;
3702;10000;6469;2;10;2;
3703;10000;6468;1;10;1;
3704;10000;6467;1;10;1;
3705;10000;6466;2;10;2;
3706;10000;6465;1;10;1;
3707;10000;6464;1;10;1;
3708;10000;6463;1;10;1;
3709;10000;6462;1;10;1;
3710;10000;6461;1;10;1;
3711;10000;6460;2;10;2;
3712;10000;6460;1;10;1;
3713;10000;6459;1;10;1;
3714;10000;6458;1;10;1;
3715;10000;6457;2;10;2;
3716;10000;6456;2;10;2;
3717;10000;6455;2;10;2;
3718;10000;6454;2;10;2;
3719;10000;6453;1;10;1;
3720;10000;6452;2;10;2;
3721;10000;6451;2;10;2;
3722;10000;6450;1;10;1;
3723;10000;6449;1;10;1;
3724;10000;6448;1;10;1;
3725;10000;6447;1;10;1;
3726;10000;6446;1;10;1;
3727;10000;6445;2;10;2;
3728;10000;6444;1;10;1;
3729;10000;6443;2;10;2;
3730;10000;6442;2;10;2;
3731;10000;6441;1;10;1;
3732;10000;6440;1;10;1;
3733;10000;6439;1;10;1;
3734;10000;6438;2;10;2;
3735;10000;6437;1;10;1;
3736;10000;6436;2;10;2;
3737;10000;6435;1;10;1;
3738;10000;6434;1;10;1;
3739;10000;6433;2;10;2;
3740;10000;6432;2;10;2;
3741;10000;6431;2;10;2;
3742;10000;6430;1;10;1;
3743;10000;6429;1;10;1;
3744;10000;6428;1;10;1;
3745;10000;6427;2;10;2;
3746;10000;6426;2;10;2;
3747;10000;6425;2;10;2;
3748;10000;6424;2;10;2;
3749;10000;6423;2;10;2;
3750;10000;6422;1;10;1;
3751;10000;6421;1;10;1;
3752;10000;6420;1;10;1;
3753;10000;6419;1;10;1;
3754;10000;6418;1;10;1;
3755;10000;6417;2;10;2;
3756;10000;6416;2;10;2;
3757;10000;6415;1;10;1;
3758;10000;6414;2;10;2;
3759;10000;6413;2;10;2;
3760;10000;6412;2;10;2;
3761;10000;6411;2;10;2;
3762;10000;6410;1;10;1;
3763;10000;6409;1;10;1;
3764;10000;6409;1;10;1;
3765;10000;6408;1;10;1;
3766;10000;6407;2;10;2;
3767;10000;6406;1;10;1;
3768;10000;6405;1;10;1;
3769;10000;6404;1;10;1;
3770;10000;6403;1;10;1;
3771;10000;6402;1;10;1;
3772;10000;6401;2;10;2;
3773;10000;6400;1;10;1;
3774;10000;6399;2;10;2;
3775;10000;6398;1;10;1;
3776;10000;6397;2;10;2;
3777;10000;6396;2;10;2;
3778;10000;6395;2;10;2;
3779;10000;6394;1;10;1;
3780;10000;6393;2;10;2;
3781;10000;6392;1;10;1;
3782;10000;6391;1;10;1;
3783;10000;6390;1;10;1;
3784;10000;6389;2;10;2;
3785;10000;6388;1;10;1;
3786;10000;6387;1;10;1;
3787;10000;6386;1;10;1;
3788;10000;6385;1;10;1;
3789;10000;6384;2;10;2;
3790;10000;6383;1;10;1;
3791;10000;6382;2;10;2;
3792;10000;6381;1;10;1;
3793;10000;6380;2;10;2;
3794;10000;6379;1;10;1;
3795;10000;6378;1;10;1;
3796;10000;6377;2;10;2;
3797;10000;6376;2;10;2;
3798;10000;6375;2;10;2;
3799;10000;6374;2;10;2;
3800;10000;6373;2;10;2;
3801;10000;6372;2;10;2;
3802;10000;6371;2;10;2;
3803;10000;6370;2;10;2;
3804;10000;6369;1;10;1;
3805;10000;6368;1;10;1;
3806;10000;6367;2;10;2;
3807;10000;6366;1;10;1;
3808;10000;6365;2;10;2;
3809;10000;6364;1;10;1;
3810;10000;6363;1;10;1;
3811;10000;6362;2;10;2;
3812;10000;6361;1;10;1;
3813;10000;6360;1;10;1;
3814;10000;6359;2;10;2;
3815;10000;6358;1;10;1;
3816;10000;6357;2;10;2;
3817;10000;6356;1;10;1;
3818;10000;6355;2;10;2;
3819;10000;6354;1;10;1;
3820;10000;6353;2;10;2;
3821;10000;6352;2;10;2;
3822;10000;6351;1;10;1;
3823;10000;6350;1;10;1;
3824;10000;6349;1;10;1;
3825;10000;6348;1;10;1;
3826;10000;6347;2;10;2;
3827;10000;6346;1;10;1;
3828;10000;6345;2;10;2;
3829;10000;6344;1;10;1;
3830;10000;6343;1;10;1;
3831;10000;6342;1;10;1;
3832;10000;6341;1;10;1;
3833;10000;6340;2;10;2;
3834;10000;6339;1;10;1;
3835;10000;6338;1;10;1;
3836;10000;6337;2;10;2;
3837;10000;6336;2;10;2;
3838;10000;6335;1;10;1;
3839;10000;6334;2;10;2;
3840;10000;6333;1;10;1;
3841;10000;6332;1;10;1;
3842;10000;6331;1;10;1;
3843;10000;6331;1;10;1;
3844;10000;6330;1;10;1;
3845;10000;6329;1;10;1;
3846;10000;6328;2;10;2;
3847;10000;6327;2;10;2;
3848;10000;6326;2;10;2;
3849;10000;6325;2;10;2;
3850;10000;6325;1;10;1;
3851;10000;6324;1;10;1;
3852;10000;6323;2;10;2;
3853;10000;6322;2;10;2;
3854;10000;6322;1;10;1;
3855;10000;6321;1;10;1;
3856;10000;6320;2;10;2;
3857;10000;6319;2;10;2;
3858;10000;6318;2;10;2;
3859;10000;6317;1;10;1;
3860;10000;6316;1;10;1;
3861;10000;6315;1;10;1;
3862;10000;6314;1;10;1;
3863;10000;6313;1;10;1;
3864;10000;6312;2;10;2;
3865;10000;6311;1;10;1;
3866;10000;6310;2;10;2;
3867;10000;6309;2;10;2;
3868;10000;6308;1;10;1;
3869;10000;6308;1;10;1;
3870;10000;6307;1;10;1;
3871;10000;6306;1;10;1;
3872;10000;6305;2;10;2;
3873;10000;6304;1;10;1;
3874;10000;6303;2;10;2;
3875;10000;6302;1;10;1;
3876;10000;6301;2;10;2;
3877;10000;6300;1;10;1;
3878;10000;6299;1;10;1;
3879;10000;6298;2;10;2;
3880;10000;6297;2;10;2;
3881;10000;6296;2;10;2;
3882;10000;6295;2;10;2;
3883;10000;6294;1;10;1;
3884;10000;6293;2;10;2;
3885;10000;6292;2;10;2;
3886;10000;6291;1;10;1;
3887;10000;6290;2;10;2;
3888;10000;6289;2;10;2;
3889;10000;6288;2;10;2;
3890;10000;6287;1;10;1;
3891;10000;6286;2;10;2;
3892;10000;6285;2;10;2;
3893;10000;6284;2;10;2;
3894;10000;6283;1;10;1;
3895;10000;6282;1;10;1;
3896;10000;6281;2;10;2;
3897;10000;6280;1;10;1;
3898;10000;6279;2;10;2;
3899;10000;6278;1;10;1;
3900;10000;6277;1;10;1;
3901;10000;6276;1;10;1;
3902;10000;6275;2;10;2;
3903;10000;6274;1;10;1;
3904;10000;6273;2;10;2;
3905;10000;6272;1;10;1;
3906;10000;6271;1;10;1;
3907;10000;6270;2;10;2;
3908;10000;6269;1;10;1;
3909;10000;6268;1;10;1;
3910;10000;6267;1;10;1;
3911;10000;6266;1;10;1;
3912;10000;6265;1;10;1;
3913;10000;6264;1;10;1;
3914;10000;6264;1;10;1;
3915;10000;6263;1;10;1;
3916;10000;6262;1;10;1;
3917;10000;6261;1;10;1;
3918;10000;6260;1;10;1;
3919;10000;6260;1;10;1;
3920;10000;6259;1;10;1;
3921;10000;6258;2;10;2;
3922;10000;6257;2;10;2;
3923;10000;6256;2;10;2;
3924;10000;6256;1;10;1;
3925;10000;6255;1;10;1;
3926;10000;6254;2;10;2;
3927;10000;6253;1;10;1;
3928;10000;6252;2;10;2;
3929;10000;6251;1;10;1;
3930;10000;6250;1;10;1;
3931;10000;6249;2;10;2;
3932;10000;6248;1;10;1;
3933;10000;6247;1;10;1;
3934;10000;6246;2;10;2;
3935;10000;6245;2;10;2;
3936;10000;6244;1;10;1;
3937;10000;6243;1;10;1;
3938;10000;6242;2;10;2;
3939;10000;6241;2;10;2;
3940;10000;6240;1;10;1;
3941;10000;6239;2;10;2;
3942;10000;6238;1;10;1;
3943;10000;6237;2;10;2;
3944;10000;6236;2;10;2;
3945;10000;6235;1;10;1;
3946;10000;6234;1;10;1;
3947;10000;6233;2;10;2;
3948;10000;6232;1;10;1;
3949;10000;6231;2;10;2;
3950;10000;6231;1;10;1;
3951;10000;6230;1;10;1;
3952;10000;6229;2;10;2;
3953;10000;6228;1;10;1;
3954;10000;6227;2;10;2;
3955;10000;6226;2;10;2;
3956;10000;6225;1;10;1;
3957;10000;6224;2;10;2;
3958;10000;6223;2;10;2;
3959;10000;6222;1;10;1;
3960;10000;6221;2;10;2;
3961;10000;6220;1;10;1;
3962;10000;6219;2;10;2;
3963;10000;6218;1;10;1;
3964;10000;6217;2;10;2;
3965;10000;6216;1;10;1;
3966;10000;6215;2;10;2;
3967;10000;6214;1;10;1;
3968;10000;6214;1;10;1;
3969;10000;6213;1;10;1;
3970;10000;6212;2;10;2;
3971;10000;6211;1;10;1;
3972;10000;6210;1;10;1;
3973;10000;6209;2;10;2;
3974;10000;6208;1;10;1;
3975;10000;6207;1;10;1;
3976;10000;6206;2;10;2;
3977;10000;6205;1;10;1;
3978;10000;6204;1;10;1;
3979;10000;6203;1;10;1;
3980;10000;6202;2;10;2;
3981;10000;6201;2;10;2;
3982;10000;6200;2;10;2;
3983;10000;6199;2;10;2;
3984;10000;6198;2;10;2;
3985;10000;6197;1;10;1;
3986;10000;6196;2;10;2;
3987;10000;6195;1;10;1;
3988;10000;6194;2;10;2;
3989;10000;6193;1;10;1;
3990;10000;6192;2;10;2;
3991;10000;6191;1;10;1;
3992;10000;6190;2;10;2;
3993;10000;6189;2;10;2;
3994;10000;6188;2;10;2;
3995;10000;6187;1;10;1;
3996;10000;6186;1;10;1;
3997;10000;6185;2;10;2;
3998;10000;6184;1;10;1;
3999;10000;6183;1;10;1;
4000;10000;6182;2;10;2;
4001;10000;6181;1;10;1;
4002;10000;6180;2;10;2;
4003;10000;6179;1;10;1;
4004;10000;6178;1;10;1;
4005;10000;6177;1;10;1;
4006;10000;6176;1;10;1;
4007;10000;6175;1;10;1;
4008;10000;6174;2;10;2;
4009;10000;6173;1;10;1;
4010;10000;6172;1;10;1;
4011;10000;6171;1;10;1;
4012;10000;6170;1;10;1;
4013;10000;6170;1;10;1;
4014;10000;6169;1;10;1;
4015;10000;6168;1;10;1;
4016;10000;6167;1;10;1;
4017;10000;6166;2;10;2;
4018;10000;6165;1;10;1;
4019;10000;6164;1;10;1;
4020;10000;6163;1;10;1;
4021;10000;6162;1;10;1;
4022;10000;6161;1;10;1;
4023;10000;6160;1;10;1;
4024;10000;6159;1;10;1;
4025;10000;6158;2;10;2;
4026;10000;6157;2;10;2;
4027;10000;6156;1;10;1;
4028;10000;6155;2;10;2;
4029;10000;6154;2;10;2;
4030;10000;6153;2;10;2;
4031;10000;6153;1;10;1;
4032;10000;6152;1;10;1;
4033;10000;6151;2;10;2;
4034;10000;6150;2;10;2;
4035;10000;6149;1;10;1;
4036;10000;6148;1;10;1;
4037;10000;6147;1;10;1;
4038;10000;6146;2;10;2;
4039;10000;6145;2;10;2;
4040;10000;6144;2;10;2;
4041;10000;6143;1;10;1;
4042;10000;6142;2;10;2;
4043;10000;6141;2;10;2;
4044;10000;6140;1;10;1;
4045;10000;6139;1;10;1;
4046;10000;6138;1;10;1;
4047;10000;6137;1;10;1;
4048;10000;6136;2;10;2;
4049;10000;6135;1;10;1;
4050;10000;6134;2;10;2;
4051;10000;6133;1;10;1;
4052;10000;6132;2;10;2;
4053;10000;6132;1;10;1;
4054;10000;6131;1;10;1;
4055;10000;6130;1;10;1;
4056;10000;6129;1;10;1;
4057;10000;6128;1;10;1;
4058;10000;6127;1;10;1;
4059;10000;6126;2;10;2;
4060;10000;6125;2;10;2;
4061;10000;6124;2;10;2;
4062;10000;6124;1;10;1;
4063;10000;6123;1;10;1;
4064;10000;6122;2;10;2;
4065;10000;6121;1;10;1;
4066;10000;6120;2;10;2;
4067;10000;6119;2;10;2;
4068;10000;6118;1;10;1;
4069;10000;6117;2;10;2;
4070;10000;6116;2;10;2;
4071;10000;6116;1;10;1;
4072;10000;6115;1;10;1;
4073;10000;6114;1;10;1;
4074;10000;6113;2;10;2;
4075;10000;6113;1;10;1;
4076;10000;6112;1;10;1;
4077;10000;6111;2;10;2;
4078;10000;6110;1;10;1;
4079;10000;6109;1;10;1;
4080;10000;6108;2;10;2;
4081;10000;6107;2;10;2;
4082;10000;6106;1;10;1;
4083;10000;6105;1;10;1;
4084;10000;6104;1;10;1;
4085;10000;6103;2;10;2;
4086;10000;6102;1;10;1;
4087;10000;6101;1;10;1;
4088;10000;6100;2;10;2;
4089;10000;6099;1;10;1;
4090;10000;6098;2;10;2;
4091;10000;6097;2;10;2;
4092;10000;6096;2;10;2;
4093;10000;6095;1;10;1;
4094;10000;6094;2;10;2;
4095;10000;6093;1;10;1;
4096;10000;6092;1;10;1;
4097;10000;6091;1;10;1;
4098;10000;6090;1;10;1;
4099;10000;6089;2;10;2;
4100;10000;6088;1;10;1;
4101;10000;6087;1;10;1;
4102;10000;6086;1;10;1;
4103;10000;6085;2;10;2;
4104;10000;6084;2;10;2;
4105;10000;6083;1;10;1;
4106;10000;6082;2;10;2;
4107;10000;6081;1;10;1;
4108;10000;6080;1;10;1;
4109;10000;6079;2;10;2;
4110;10000;6078;1;10;1;
4111;10000;6077;2;10;2;
4112;10000;6076;2;10;2;
4113;10000;6075;1;10;1;
4114;10000;6074;2;10;2;
4115;10000;6073;2;10;2;
4116;10000;6072;1;10;1;
4117;10000;6071;2;10;2;
4118;10000;6070;1;10;1;
4119;10000;6069;1;10;1;
